stage,match_date,hometeam,awayteam,home_prob,draw_prob,away_prob,scrape_datetime,url,league_code,league_string,region,competition
January,1/28,Valencia,Real Madrid,0.17,0.18,0.66,2017-08-17 17:34:23,https://projects.fivethirtyeight.com/soccer-predictions/la-liga/,la-liga,Spain: La Liga,Spain,La Liga
January,1/28,Villarreal,Real Sociedad,0.5,0.26,0.24,2017-08-17 17:34:23,https://projects.fivethirtyeight.com/soccer-predictions/la-liga/,la-liga,Spain: La Liga,Spain,La Liga
January,1/28,Deportivo,Levante,0.58,0.26,0.16,2017-08-17 17:34:23,https://projects.fivethirtyeight.com/soccer-predictions/la-liga/,la-liga,Spain: La Liga,Spain,La Liga
January,1/28,Leganés,Espanyol,0.5,0.29,0.22,2017-08-17 17:34:23,https://projects.fivethirtyeight.com/soccer-predictions/la-liga/,la-liga,Spain: La Liga,Spain,La Liga
January,1/28,Sevilla,Getafe,0.68,0.21,0.12,2017-08-17 17:34:23,https://projects.fivethirtyeight.com/soccer-predictions/la-liga/,la-liga,Spain: La Liga,Spain,La Liga
February,2/4,Eibar,Sevilla,0.41,0.27,0.32,2017-08-17 17:34:23,https://projects.fivethirtyeight.com/soccer-predictions/la-liga/,la-liga,Spain: La Liga,Spain,La Liga
February,2/4,Las Palmas,Málaga,0.41,0.27,0.32,2017-08-17 17:34:23,https://projects.fivethirtyeight.com/soccer-predictions/la-liga/,la-liga,Spain: La Liga,Spain,La Liga
February,2/4,Alavés,Celta Vigo,0.52,0.26,0.22,2017-08-17 17:34:23,https://projects.fivethirtyeight.com/soccer-predictions/la-liga/,la-liga,Spain: La Liga,Spain,La Liga
February,2/4,Getafe,Leganés,0.37,0.29,0.34,2017-08-17 17:34:23,https://projects.fivethirtyeight.com/soccer-predictions/la-liga/,la-liga,Spain: La Liga,Spain,La Liga
February,2/4,Atlético Madrid,Valencia,0.64,0.22,0.14,2017-08-17 17:34:23,https://projects.fivethirtyeight.com/soccer-predictions/la-liga/,la-liga,Spain: La Liga,Spain,La Liga
February,2/4,Espanyol,Barcelona,0.16,0.2,0.64,2017-08-17 17:34:23,https://projects.fivethirtyeight.com/soccer-predictions/la-liga/,la-liga,Spain: La Liga,Spain,La Liga
February,2/4,Real Betis,Villarreal,0.39,0.27,0.34,2017-08-17 17:34:23,https://projects.fivethirtyeight.com/soccer-predictions/la-liga/,la-liga,Spain: La Liga,Spain,La Liga
February,2/4,Levante,Real Madrid,0.09,0.14,0.78,2017-08-17 17:34:23,https://projects.fivethirtyeight.com/soccer-predictions/la-liga/,la-liga,Spain: La Liga,Spain,La Liga
February,2/4,Real Sociedad,Deportivo,0.57,0.25,0.19,2017-08-17 17:34:23,https://projects.fivethirtyeight.com/soccer-predictions/la-liga/,la-liga,Spain: La Liga,Spain,La Liga
February,2/4,Girona,Athletic Bilbao,0.26,0.26,0.48,2017-08-17 17:34:23,https://projects.fivethirtyeight.com/soccer-predictions/la-liga/,la-liga,Spain: La Liga,Spain,La Liga
February,2/11,Málaga,Atlético Madrid,0.32,0.29,0.4,2017-08-17 17:34:23,https://projects.fivethirtyeight.com/soccer-predictions/la-liga/,la-liga,Spain: La Liga,Spain,La Liga
February,2/11,Celta Vigo,Espanyol,0.47,0.27,0.25,2017-08-17 17:34:23,https://projects.fivethirtyeight.com/soccer-predictions/la-liga/,la-liga,Spain: La Liga,Spain,La Liga
February,2/11,Athletic Bilbao,Las Palmas,0.64,0.21,0.15,2017-08-17 17:34:23,https://projects.fivethirtyeight.com/soccer-predictions/la-liga/,la-liga,Spain: La Liga,Spain,La Liga
February,2/11,Real Madrid,Real Sociedad,0.83,0.11,0.06,2017-08-17 17:34:23,https://projects.fivethirtyeight.com/soccer-predictions/la-liga/,la-liga,Spain: La Liga,Spain,La Liga
February,2/11,Barcelona,Getafe,0.91,0.07,0.02,2017-08-17 17:34:23,https://projects.fivethirtyeight.com/soccer-predictions/la-liga/,la-liga,Spain: La Liga,Spain,La Liga
February,2/11,Valencia,Levante,0.64,0.22,0.14,2017-08-17 17:34:23,https://projects.fivethirtyeight.com/soccer-predictions/la-liga/,la-liga,Spain: La Liga,Spain,La Liga
February,2/11,Villarreal,Alavés,0.53,0.27,0.21,2017-08-17 17:34:23,https://projects.fivethirtyeight.com/soccer-predictions/la-liga/,la-liga,Spain: La Liga,Spain,La Liga
February,2/11,Deportivo,Real Betis,0.47,0.27,0.26,2017-08-17 17:34:23,https://projects.fivethirtyeight.com/soccer-predictions/la-liga/,la-liga,Spain: La Liga,Spain,La Liga
February,2/11,Leganés,Eibar,0.46,0.28,0.25,2017-08-17 17:34:23,https://projects.fivethirtyeight.com/soccer-predictions/la-liga/,la-liga,Spain: La Liga,Spain,La Liga
February,2/11,Sevilla,Girona,0.76,0.17,0.07,2017-08-17 17:34:23,https://projects.fivethirtyeight.com/soccer-predictions/la-liga/,la-liga,Spain: La Liga,Spain,La Liga
February,2/18,Eibar,Barcelona,0.18,0.2,0.62,2017-08-17 17:34:23,https://projects.fivethirtyeight.com/soccer-predictions/la-liga/,la-liga,Spain: La Liga,Spain,La Liga
February,2/18,Las Palmas,Sevilla,0.33,0.25,0.42,2017-08-17 17:34:23,https://projects.fivethirtyeight.com/soccer-predictions/la-liga/,la-liga,Spain: La Liga,Spain,La Liga
February,2/18,Alavés,Deportivo,0.53,0.27,0.2,2017-08-17 17:34:23,https://projects.fivethirtyeight.com/soccer-predictions/la-liga/,la-liga,Spain: La Liga,Spain,La Liga
February,2/18,Málaga,Valencia,0.47,0.26,0.27,2017-08-17 17:34:23,https://projects.fivethirtyeight.com/soccer-predictions/la-liga/,la-liga,Spain: La Liga,Spain,La Liga
February,2/18,Getafe,Celta Vigo,0.4,0.27,0.33,2017-08-17 17:34:23,https://projects.fivethirtyeight.com/soccer-predictions/la-liga/,la-liga,Spain: La Liga,Spain,La Liga
February,2/18,Atlético Madrid,Athletic Bilbao,0.57,0.25,0.18,2017-08-17 17:34:23,https://projects.fivethirtyeight.com/soccer-predictions/la-liga/,la-liga,Spain: La Liga,Spain,La Liga
February,2/18,Espanyol,Villarreal,0.4,0.29,0.32,2017-08-17 17:34:23,https://projects.fivethirtyeight.com/soccer-predictions/la-liga/,la-liga,Spain: La Liga,Spain,La Liga
February,2/18,Real Betis,Real Madrid,0.14,0.17,0.69,2017-08-17 17:34:23,https://projects.fivethirtyeight.com/soccer-predictions/la-liga/,la-liga,Spain: La Liga,Spain,La Liga
February,2/18,Real Sociedad,Levante,0.66,0.22,0.12,2017-08-17 17:34:23,https://projects.fivethirtyeight.com/soccer-predictions/la-liga/,la-liga,Spain: La Liga,Spain,La Liga
February,2/18,Girona,Leganés,0.33,0.29,0.38,2017-08-17 17:34:23,https://projects.fivethirtyeight.com/soccer-predictions/la-liga/,la-liga,Spain: La Liga,Spain,La Liga
February,2/25,Celta Vigo,Eibar,0.44,0.27,0.29,2017-08-17 17:34:23,https://projects.fivethirtyeight.com/soccer-predictions/la-liga/,la-liga,Spain: La Liga,Spain,La Liga
February,2/25,Athletic Bilbao,Málaga,0.56,0.25,0.19,2017-08-17 17:34:23,https://projects.fivethirtyeight.com/soccer-predictions/la-liga/,la-liga,Spain: La Liga,Spain,La Liga
February,2/25,Real Madrid,Alavés,0.84,0.11,0.05,2017-08-17 17:34:23,https://projects.fivethirtyeight.com/soccer-predictions/la-liga/,la-liga,Spain: La Liga,Spain,La Liga
February,2/25,Barcelona,Girona,0.93,0.06,0.01,2017-08-17 17:34:23,https://projects.fivethirtyeight.com/soccer-predictions/la-liga/,la-liga,Spain: La Liga,Spain,La Liga
February,2/25,Valencia,Real Sociedad,0.45,0.25,0.29,2017-08-17 17:34:23,https://projects.fivethirtyeight.com/soccer-predictions/la-liga/,la-liga,Spain: La Liga,Spain,La Liga
February,2/25,Villarreal,Getafe,0.65,0.22,0.13,2017-08-17 17:34:23,https://projects.fivethirtyeight.com/soccer-predictions/la-liga/,la-liga,Spain: La Liga,Spain,La Liga
February,2/25,Deportivo,Espanyol,0.45,0.29,0.26,2017-08-17 17:34:23,https://projects.fivethirtyeight.com/soccer-predictions/la-liga/,la-liga,Spain: La Liga,Spain,La Liga
February,2/25,Levante,Real Betis,0.37,0.28,0.35,2017-08-17 17:34:23,https://projects.fivethirtyeight.com/soccer-predictions/la-liga/,la-liga,Spain: La Liga,Spain,La Liga
February,2/25,Leganés,Las Palmas,0.55,0.25,0.2,2017-08-17 17:34:23,https://projects.fivethirtyeight.com/soccer-predictions/la-liga/,la-liga,Spain: La Liga,Spain,La Liga
February,2/25,Sevilla,Atlético Madrid,0.39,0.27,0.33,2017-08-17 17:34:23,https://projects.fivethirtyeight.com/soccer-predictions/la-liga/,la-liga,Spain: La Liga,Spain,La Liga
February,2/28,Eibar,Villarreal,0.43,0.28,0.29,2017-08-17 17:34:23,https://projects.fivethirtyeight.com/soccer-predictions/la-liga/,la-liga,Spain: La Liga,Spain,La Liga
February,2/28,Las Palmas,Barcelona,0.13,0.15,0.72,2017-08-17 17:34:23,https://projects.fivethirtyeight.com/soccer-predictions/la-liga/,la-liga,Spain: La Liga,Spain,La Liga
February,2/28,Alavés,Levante,0.63,0.24,0.13,2017-08-17 17:34:23,https://projects.fivethirtyeight.com/soccer-predictions/la-liga/,la-liga,Spain: La Liga,Spain,La Liga
February,2/28,Málaga,Sevilla,0.4,0.27,0.33,2017-08-17 17:34:23,https://projects.fivethirtyeight.com/soccer-predictions/la-liga/,la-liga,Spain: La Liga,Spain,La Liga
February,2/28,Getafe,Deportivo,0.41,0.28,0.31,2017-08-17 17:34:23,https://projects.fivethirtyeight.com/soccer-predictions/la-liga/,la-liga,Spain: La Liga,Spain,La Liga
February,2/28,Atlético Madrid,Leganés,0.64,0.24,0.12,2017-08-17 17:34:23,https://projects.fivethirtyeight.com/soccer-predictions/la-liga/,la-liga,Spain: La Liga,Spain,La Liga
February,2/28,Athletic Bilbao,Valencia,0.55,0.24,0.21,2017-08-17 17:34:23,https://projects.fivethirtyeight.com/soccer-predictions/la-liga/,la-liga,Spain: La Liga,Spain,La Liga
February,2/28,Espanyol,Real Madrid,0.15,0.19,0.66,2017-08-17 17:34:23,https://projects.fivethirtyeight.com/soccer-predictions/la-liga/,la-liga,Spain: La Liga,Spain,La Liga
February,2/28,Real Betis,Real Sociedad,0.41,0.27,0.32,2017-08-17 17:34:23,https://projects.fivethirtyeight.com/soccer-predictions/la-liga/,la-liga,Spain: La Liga,Spain,La Liga
February,2/28,Girona,Celta Vigo,0.35,0.27,0.37,2017-08-17 17:34:23,https://projects.fivethirtyeight.com/soccer-predictions/la-liga/,la-liga,Spain: La Liga,Spain,La Liga
March,3/4,Celta Vigo,Las Palmas,0.53,0.24,0.23,2017-08-17 17:34:23,https://projects.fivethirtyeight.com/soccer-predictions/la-liga/,la-liga,Spain: La Liga,Spain,La Liga
March,3/4,Real Madrid,Getafe,0.92,0.06,0.02,2017-08-17 17:34:23,https://projects.fivethirtyeight.com/soccer-predictions/la-liga/,la-liga,Spain: La Liga,Spain,La Liga
March,3/4,Barcelona,Atlético Madrid,0.66,0.2,0.15,2017-08-17 17:34:23,https://projects.fivethirtyeight.com/soccer-predictions/la-liga/,la-liga,Spain: La Liga,Spain,La Liga
March,3/4,Valencia,Real Betis,0.53,0.25,0.23,2017-08-17 17:34:23,https://projects.fivethirtyeight.com/soccer-predictions/la-liga/,la-liga,Spain: La Liga,Spain,La Liga
March,3/4,Villarreal,Girona,0.69,0.21,0.1,2017-08-17 17:34:23,https://projects.fivethirtyeight.com/soccer-predictions/la-liga/,la-liga,Spain: La Liga,Spain,La Liga
March,3/4,Deportivo,Eibar,0.42,0.28,0.3,2017-08-17 17:34:23,https://projects.fivethirtyeight.com/soccer-predictions/la-liga/,la-liga,Spain: La Liga,Spain,La Liga
March,3/4,Levante,Espanyol,0.36,0.3,0.34,2017-08-17 17:34:23,https://projects.fivethirtyeight.com/soccer-predictions/la-liga/,la-liga,Spain: La Liga,Spain,La Liga
March,3/4,Real Sociedad,Alavés,0.51,0.26,0.23,2017-08-17 17:34:23,https://projects.fivethirtyeight.com/soccer-predictions/la-liga/,la-liga,Spain: La Liga,Spain,La Liga
March,3/4,Leganés,Málaga,0.48,0.28,0.24,2017-08-17 17:34:23,https://projects.fivethirtyeight.com/soccer-predictions/la-liga/,la-liga,Spain: La Liga,Spain,La Liga
March,3/4,Sevilla,Athletic Bilbao,0.48,0.26,0.26,2017-08-17 17:34:23,https://projects.fivethirtyeight.com/soccer-predictions/la-liga/,la-liga,Spain: La Liga,Spain,La Liga
March,3/11,Eibar,Real Madrid,0.17,0.19,0.64,2017-08-17 17:34:23,https://projects.fivethirtyeight.com/soccer-predictions/la-liga/,la-liga,Spain: La Liga,Spain,La Liga
March,3/11,Las Palmas,Villarreal,0.35,0.26,0.39,2017-08-17 17:34:23,https://projects.fivethirtyeight.com/soccer-predictions/la-liga/,la-liga,Spain: La Liga,Spain,La Liga
March,3/11,Alavés,Real Betis,0.52,0.27,0.21,2017-08-17 17:34:23,https://projects.fivethirtyeight.com/soccer-predictions/la-liga/,la-liga,Spain: La Liga,Spain,La Liga
March,3/11,Málaga,Barcelona,0.18,0.2,0.63,2017-08-17 17:34:23,https://projects.fivethirtyeight.com/soccer-predictions/la-liga/,la-liga,Spain: La Liga,Spain,La Liga
March,3/11,Getafe,Levante,0.51,0.27,0.22,2017-08-17 17:34:23,https://projects.fivethirtyeight.com/soccer-predictions/la-liga/,la-liga,Spain: La Liga,Spain,La Liga
March,3/11,Atlético Madrid,Celta Vigo,0.67,0.21,0.11,2017-08-17 17:34:23,https://projects.fivethirtyeight.com/soccer-predictions/la-liga/,la-liga,Spain: La Liga,Spain,La Liga
March,3/11,Athletic Bilbao,Leganés,0.56,0.26,0.18,2017-08-17 17:34:23,https://projects.fivethirtyeight.com/soccer-predictions/la-liga/,la-liga,Spain: La Liga,Spain,La Liga
March,3/11,Espanyol,Real Sociedad,0.42,0.28,0.3,2017-08-17 17:34:23,https://projects.fivethirtyeight.com/soccer-predictions/la-liga/,la-liga,Spain: La Liga,Spain,La Liga
March,3/11,Girona,Deportivo,0.37,0.29,0.35,2017-08-17 17:34:23,https://projects.fivethirtyeight.com/soccer-predictions/la-liga/,la-liga,Spain: La Liga,Spain,La Liga
March,3/11,Sevilla,Valencia,0.55,0.24,0.21,2017-08-17 17:34:23,https://projects.fivethirtyeight.com/soccer-predictions/la-liga/,la-liga,Spain: La Liga,Spain,La Liga
March,3/18,Celta Vigo,Málaga,0.45,0.27,0.28,2017-08-17 17:34:23,https://projects.fivethirtyeight.com/soccer-predictions/la-liga/,la-liga,Spain: La Liga,Spain,La Liga
March,3/18,Real Madrid,Girona,0.94,0.05,0.01,2017-08-17 17:34:23,https://projects.fivethirtyeight.com/soccer-predictions/la-liga/,la-liga,Spain: La Liga,Spain,La Liga
March,3/18,Barcelona,Athletic Bilbao,0.78,0.14,0.08,2017-08-17 17:34:23,https://projects.fivethirtyeight.com/soccer-predictions/la-liga/,la-liga,Spain: La Liga,Spain,La Liga
March,3/18,Valencia,Alavés,0.48,0.27,0.26,2017-08-17 17:34:23,https://projects.fivethirtyeight.com/soccer-predictions/la-liga/,la-liga,Spain: La Liga,Spain,La Liga
March,3/18,Villarreal,Atlético Madrid,0.37,0.28,0.34,2017-08-17 17:34:23,https://projects.fivethirtyeight.com/soccer-predictions/la-liga/,la-liga,Spain: La Liga,Spain,La Liga
March,3/18,Deportivo,Las Palmas,0.51,0.25,0.24,2017-08-17 17:34:23,https://projects.fivethirtyeight.com/soccer-predictions/la-liga/,la-liga,Spain: La Liga,Spain,La Liga
March,3/18,Real Betis,Espanyol,0.47,0.28,0.25,2017-08-17 17:34:23,https://projects.fivethirtyeight.com/soccer-predictions/la-liga/,la-liga,Spain: La Liga,Spain,La Liga
March,3/18,Levante,Eibar,0.33,0.29,0.39,2017-08-17 17:34:23,https://projects.fivethirtyeight.com/soccer-predictions/la-liga/,la-liga,Spain: La Liga,Spain,La Liga
March,3/18,Real Sociedad,Getafe,0.64,0.22,0.14,2017-08-17 17:34:23,https://projects.fivethirtyeight.com/soccer-predictions/la-liga/,la-liga,Spain: La Liga,Spain,La Liga
March,3/18,Leganés,Sevilla,0.4,0.28,0.33,2017-08-17 17:34:23,https://projects.fivethirtyeight.com/soccer-predictions/la-liga/,la-liga,Spain: La Liga,Spain,La Liga
April,4/1,Eibar,Real Sociedad,0.45,0.27,0.28,2017-08-17 17:34:23,https://projects.fivethirtyeight.com/soccer-predictions/la-liga/,la-liga,Spain: La Liga,Spain,La Liga
April,4/1,Las Palmas,Real Madrid,0.12,0.15,0.74,2017-08-17 17:34:23,https://projects.fivethirtyeight.com/soccer-predictions/la-liga/,la-liga,Spain: La Liga,Spain,La Liga
April,4/1,Málaga,Villarreal,0.42,0.28,0.3,2017-08-17 17:34:23,https://projects.fivethirtyeight.com/soccer-predictions/la-liga/,la-liga,Spain: La Liga,Spain,La Liga
April,4/1,Getafe,Real Betis,0.4,0.27,0.33,2017-08-17 17:34:23,https://projects.fivethirtyeight.com/soccer-predictions/la-liga/,la-liga,Spain: La Liga,Spain,La Liga
April,4/1,Atlético Madrid,Deportivo,0.68,0.21,0.1,2017-08-17 17:34:23,https://projects.fivethirtyeight.com/soccer-predictions/la-liga/,la-liga,Spain: La Liga,Spain,La Liga
April,4/1,Athletic Bilbao,Celta Vigo,0.59,0.23,0.17,2017-08-17 17:34:23,https://projects.fivethirtyeight.com/soccer-predictions/la-liga/,la-liga,Spain: La Liga,Spain,La Liga
April,4/1,Espanyol,Alavés,0.44,0.29,0.26,2017-08-17 17:34:23,https://projects.fivethirtyeight.com/soccer-predictions/la-liga/,la-liga,Spain: La Liga,Spain,La Liga
April,4/1,Leganés,Valencia,0.47,0.27,0.27,2017-08-17 17:34:23,https://projects.fivethirtyeight.com/soccer-predictions/la-liga/,la-liga,Spain: La Liga,Spain,La Liga
April,4/1,Girona,Levante,0.47,0.28,0.25,2017-08-17 17:34:23,https://projects.fivethirtyeight.com/soccer-predictions/la-liga/,la-liga,Spain: La Liga,Spain,La Liga
April,4/1,Sevilla,Barcelona,0.23,0.21,0.56,2017-08-17 17:34:23,https://projects.fivethirtyeight.com/soccer-predictions/la-liga/,la-liga,Spain: La Liga,Spain,La Liga
April,4/8,Alavés,Getafe,0.6,0.25,0.15,2017-08-17 17:34:23,https://projects.fivethirtyeight.com/soccer-predictions/la-liga/,la-liga,Spain: La Liga,Spain,La Liga
April,4/8,Celta Vigo,Sevilla,0.37,0.26,0.37,2017-08-17 17:34:23,https://projects.fivethirtyeight.com/soccer-predictions/la-liga/,la-liga,Spain: La Liga,Spain,La Liga
April,4/8,Real Madrid,Atlético Madrid,0.68,0.19,0.14,2017-08-17 17:34:23,https://projects.fivethirtyeight.com/soccer-predictions/la-liga/,la-liga,Spain: La Liga,Spain,La Liga
April,4/8,Barcelona,Leganés,0.84,0.11,0.05,2017-08-17 17:34:23,https://projects.fivethirtyeight.com/soccer-predictions/la-liga/,la-liga,Spain: La Liga,Spain,La Liga
April,4/8,Valencia,Espanyol,0.51,0.26,0.23,2017-08-17 17:34:23,https://projects.fivethirtyeight.com/soccer-predictions/la-liga/,la-liga,Spain: La Liga,Spain,La Liga
April,4/8,Villarreal,Athletic Bilbao,0.46,0.27,0.27,2017-08-17 17:34:23,https://projects.fivethirtyeight.com/soccer-predictions/la-liga/,la-liga,Spain: La Liga,Spain,La Liga
April,4/8,Deportivo,Málaga,0.44,0.28,0.28,2017-08-17 17:34:23,https://projects.fivethirtyeight.com/soccer-predictions/la-liga/,la-liga,Spain: La Liga,Spain,La Liga
April,4/8,Real Betis,Eibar,0.44,0.27,0.29,2017-08-17 17:34:23,https://projects.fivethirtyeight.com/soccer-predictions/la-liga/,la-liga,Spain: La Liga,Spain,La Liga
April,4/8,Levante,Las Palmas,0.4,0.27,0.32,2017-08-17 17:34:23,https://projects.fivethirtyeight.com/soccer-predictions/la-liga/,la-liga,Spain: La Liga,Spain,La Liga
April,4/8,Real Sociedad,Girona,0.67,0.21,0.12,2017-08-17 17:34:23,https://projects.fivethirtyeight.com/soccer-predictions/la-liga/,la-liga,Spain: La Liga,Spain,La Liga
April,4/15,Eibar,Alavés,0.48,0.28,0.24,2017-08-17 17:34:23,https://projects.fivethirtyeight.com/soccer-predictions/la-liga/,la-liga,Spain: La Liga,Spain,La Liga
April,4/15,Las Palmas,Real Sociedad,0.37,0.26,0.37,2017-08-17 17:34:23,https://projects.fivethirtyeight.com/soccer-predictions/la-liga/,la-liga,Spain: La Liga,Spain,La Liga
April,4/15,Málaga,Real Madrid,0.16,0.19,0.65,2017-08-17 17:34:23,https://projects.fivethirtyeight.com/soccer-predictions/la-liga/,la-liga,Spain: La Liga,Spain,La Liga
April,4/15,Getafe,Espanyol,0.39,0.29,0.32,2017-08-17 17:34:23,https://projects.fivethirtyeight.com/soccer-predictions/la-liga/,la-liga,Spain: La Liga,Spain,La Liga
April,4/15,Atlético Madrid,Levante,0.81,0.15,0.04,2017-08-17 17:34:23,https://projects.fivethirtyeight.com/soccer-predictions/la-liga/,la-liga,Spain: La Liga,Spain,La Liga
April,4/15,Athletic Bilbao,Deportivo,0.61,0.24,0.16,2017-08-17 17:34:23,https://projects.fivethirtyeight.com/soccer-predictions/la-liga/,la-liga,Spain: La Liga,Spain,La Liga
April,4/15,Barcelona,Valencia,0.84,0.11,0.05,2017-08-17 17:34:23,https://projects.fivethirtyeight.com/soccer-predictions/la-liga/,la-liga,Spain: La Liga,Spain,La Liga
April,4/15,Leganés,Celta Vigo,0.51,0.27,0.23,2017-08-17 17:34:23,https://projects.fivethirtyeight.com/soccer-predictions/la-liga/,la-liga,Spain: La Liga,Spain,La Liga
April,4/15,Girona,Real Betis,0.36,0.28,0.36,2017-08-17 17:34:23,https://projects.fivethirtyeight.com/soccer-predictions/la-liga/,la-liga,Spain: La Liga,Spain,La Liga
April,4/15,Sevilla,Villarreal,0.5,0.26,0.24,2017-08-17 17:34:23,https://projects.fivethirtyeight.com/soccer-predictions/la-liga/,la-liga,Spain: La Liga,Spain,La Liga
April,4/18,Alavés,Girona,0.64,0.23,0.12,2017-08-17 17:34:23,https://projects.fivethirtyeight.com/soccer-predictions/la-liga/,la-liga,Spain: La Liga,Spain,La Liga
April,4/18,Celta Vigo,Barcelona,0.15,0.18,0.67,2017-08-17 17:34:23,https://projects.fivethirtyeight.com/soccer-predictions/la-liga/,la-liga,Spain: La Liga,Spain,La Liga
April,4/18,Real Madrid,Athletic Bilbao,0.79,0.13,0.07,2017-08-17 17:34:23,https://projects.fivethirtyeight.com/soccer-predictions/la-liga/,la-liga,Spain: La Liga,Spain,La Liga
April,4/18,Valencia,Getafe,0.61,0.23,0.16,2017-08-17 17:34:23,https://projects.fivethirtyeight.com/soccer-predictions/la-liga/,la-liga,Spain: La Liga,Spain,La Liga
April,4/18,Espanyol,Eibar,0.44,0.29,0.27,2017-08-17 17:34:23,https://projects.fivethirtyeight.com/soccer-predictions/la-liga/,la-liga,Spain: La Liga,Spain,La Liga
April,4/18,Villarreal,Leganés,0.54,0.26,0.2,2017-08-17 17:34:23,https://projects.fivethirtyeight.com/soccer-predictions/la-liga/,la-liga,Spain: La Liga,Spain,La Liga
April,4/18,Deportivo,Sevilla,0.36,0.27,0.37,2017-08-17 17:34:23,https://projects.fivethirtyeight.com/soccer-predictions/la-liga/,la-liga,Spain: La Liga,Spain,La Liga
April,4/18,Real Betis,Las Palmas,0.52,0.25,0.23,2017-08-17 17:34:23,https://projects.fivethirtyeight.com/soccer-predictions/la-liga/,la-liga,Spain: La Liga,Spain,La Liga
April,4/18,Levante,Málaga,0.34,0.29,0.37,2017-08-17 17:34:23,https://projects.fivethirtyeight.com/soccer-predictions/la-liga/,la-liga,Spain: La Liga,Spain,La Liga
April,4/18,Real Sociedad,Atlético Madrid,0.35,0.28,0.37,2017-08-17 17:34:23,https://projects.fivethirtyeight.com/soccer-predictions/la-liga/,la-liga,Spain: La Liga,Spain,La Liga
April,4/22,Eibar,Getafe,0.6,0.24,0.15,2017-08-17 17:34:23,https://projects.fivethirtyeight.com/soccer-predictions/la-liga/,la-liga,Spain: La Liga,Spain,La Liga
April,4/22,Las Palmas,Alavés,0.4,0.27,0.33,2017-08-17 17:34:23,https://projects.fivethirtyeight.com/soccer-predictions/la-liga/,la-liga,Spain: La Liga,Spain,La Liga
April,4/22,Málaga,Real Sociedad,0.44,0.27,0.29,2017-08-17 17:34:23,https://projects.fivethirtyeight.com/soccer-predictions/la-liga/,la-liga,Spain: La Liga,Spain,La Liga
April,4/22,Celta Vigo,Valencia,0.44,0.26,0.3,2017-08-17 17:34:23,https://projects.fivethirtyeight.com/soccer-predictions/la-liga/,la-liga,Spain: La Liga,Spain,La Liga
April,4/22,Atlético Madrid,Real Betis,0.68,0.21,0.11,2017-08-17 17:34:23,https://projects.fivethirtyeight.com/soccer-predictions/la-liga/,la-liga,Spain: La Liga,Spain,La Liga
April,4/22,Athletic Bilbao,Levante,0.7,0.2,0.09,2017-08-17 17:34:23,https://projects.fivethirtyeight.com/soccer-predictions/la-liga/,la-liga,Spain: La Liga,Spain,La Liga
April,4/22,Barcelona,Villarreal,0.8,0.13,0.07,2017-08-17 17:34:23,https://projects.fivethirtyeight.com/soccer-predictions/la-liga/,la-liga,Spain: La Liga,Spain,La Liga
April,4/22,Leganés,Deportivo,0.52,0.27,0.21,2017-08-17 17:34:23,https://projects.fivethirtyeight.com/soccer-predictions/la-liga/,la-liga,Spain: La Liga,Spain,La Liga
April,4/22,Girona,Espanyol,0.35,0.29,0.36,2017-08-17 17:34:23,https://projects.fivethirtyeight.com/soccer-predictions/la-liga/,la-liga,Spain: La Liga,Spain,La Liga
April,4/22,Sevilla,Real Madrid,0.22,0.2,0.58,2017-08-17 17:34:23,https://projects.fivethirtyeight.com/soccer-predictions/la-liga/,la-liga,Spain: La Liga,Spain,La Liga
April,4/29,Alavés,Atlético Madrid,0.33,0.29,0.38,2017-08-17 17:34:23,https://projects.fivethirtyeight.com/soccer-predictions/la-liga/,la-liga,Spain: La Liga,Spain,La Liga
April,4/29,Getafe,Girona,0.52,0.27,0.21,2017-08-17 17:34:23,https://projects.fivethirtyeight.com/soccer-predictions/la-liga/,la-liga,Spain: La Liga,Spain,La Liga
April,4/29,Real Madrid,Leganés,0.85,0.11,0.04,2017-08-17 17:34:23,https://projects.fivethirtyeight.com/soccer-predictions/la-liga/,la-liga,Spain: La Liga,Spain,La Liga
April,4/29,Valencia,Eibar,0.48,0.26,0.26,2017-08-17 17:34:23,https://projects.fivethirtyeight.com/soccer-predictions/la-liga/,la-liga,Spain: La Liga,Spain,La Liga
April,4/29,Espanyol,Las Palmas,0.53,0.26,0.21,2017-08-17 17:34:23,https://projects.fivethirtyeight.com/soccer-predictions/la-liga/,la-liga,Spain: La Liga,Spain,La Liga
April,4/29,Villarreal,Celta Vigo,0.57,0.24,0.19,2017-08-17 17:34:23,https://projects.fivethirtyeight.com/soccer-predictions/la-liga/,la-liga,Spain: La Liga,Spain,La Liga
April,4/29,Deportivo,Barcelona,0.15,0.18,0.67,2017-08-17 17:34:23,https://projects.fivethirtyeight.com/soccer-predictions/la-liga/,la-liga,Spain: La Liga,Spain,La Liga
April,4/29,Real Betis,Málaga,0.45,0.27,0.28,2017-08-17 17:34:23,https://projects.fivethirtyeight.com/soccer-predictions/la-liga/,la-liga,Spain: La Liga,Spain,La Liga
April,4/29,Levante,Sevilla,0.27,0.26,0.47,2017-08-17 17:34:23,https://projects.fivethirtyeight.com/soccer-predictions/la-liga/,la-liga,Spain: La Liga,Spain,La Liga
